Ensembl_gene_ID	HGNC_symbol
YMR302C	YME2
YML060W	OGG1
YMR080C	NAM7
YMR156C	TPP1
YMR294W	JNM1
YMR167W	MLH1
YMR079W	SEC14
YMR275C	BUL1
YMR100W	MUB1
YMR161W	HLJ1
YMR183C	SSO2
YML021C	UNG1
YML074C	FPR3
YMR157C	AIM36
YMR110C	HFD1
YMR097C	MTG1
YML011C	RAD33
YMR064W	AEP1
YMR300C	ADE4
YMR031C	EIS1
YMR016C	SOK2
YMR066W	SOV1
YMR201C	RAD14
YMR232W	FUS2
YMR200W	ROT1
YMR297W	PRC1
YML026C	RPS18B
YML023C	NSE5
YMR143W	RPS16A
YMR073C	IRC21
YML069W	POB3
YML050W	AIM32
YMR211W	DML1
YMR283C	RIT1
YML078W	CPR3
YMR142C	RPL13B
YMR203W	TOM40
YMR077C	VPS20
YMR284W	YKU70
YMR089C	YTA12
YMR134W	ERG29
YMR095C	SNO1
YMR132C	JLP2
YML115C	VAN1
YMR086W	SEG1
YMR044W	IOC4
YMR222C	FSH2
YML038C	YMD8
YMR036C	MIH1
YML012W	ERV25
YML100W	TSL1
YMR312W	ELP6
YML112W	CTK3
YML099C	ARG81
YML123C	PHO84
YMR207C	HFA1
YMR236W	TAF9
YMR204C	INP1
YMR011W	HXT2
YML008C	ERG6
YMR109W	MYO5
YMR004W	MVP1
YMR216C	SKY1
YMR159C	ATG16
YMR272C	SCS7
YMR106C	YKU80
YML092C	PRE8
YML104C	MDM1
YML058W	SML1
YMR148W	OSW5
YMR168C	CEP3
YML063W	RPS1B
YMR008C	PLB1
YMR177W	MMT1
YMR213W	CEF1
YMR192W	GYL1
YMR014W	BUD22
YMR020W	FMS1
YMR208W	ERG12
YML098W	TAF13
YMR133W	REC114
YML028W	TSA1
YMR285C	NGL2
YMR040W	YET2
YMR094W	CTF13
YMR189W	GCV2
YML128C	MSC1
YML022W	APT1
YMR299C	DYN3
YMR227C	TAF7
YMR119W	ASI1
YMR255W	GFD1
YMR024W	MRPL3
YML054C	CYB2
YMR274C	RCE1
YMR215W	GAS3
YMR277W	FCP1
YMR033W	ARP9
YML041C	VPS71
YMR305C	SCW10
YMR237W	BCH1
YML095C	RAD10
YMR018W	PEX9
YMR163C	INP2
YML027W	YOX1
YMR162C	DNF3
YMR158W	MRPS8
YMR210W	MGL2
YMR241W	YHM2
YMR205C	PFK2
YMR235C	RNA1
YMR047C	NUP116
YMR259C	TRM732
YMR281W	GPI12
YMR261C	TPS3
YMR026C	PEX12
YML010W	SPT5
YMR150C	IMP1
YMR067C	UBX4
YMR179W	SPT21
YMR126C	DLT1
YML032C	RAD52
YML081W	TDA9
YMR003W	AIM34
YMR221C	FMP42
YMR257C	PET111
YML068W	ITT1
YMR117C	SPC24
YMR060C	SAM37
YMR144W	FDO1
YMR068W	AVO2
YML097C	VPS9
YMR182C	RGM1
YML080W	DUS1
YMR194C-B	CMC4
YMR140W	SIP5
YMR058W	FET3
YMR076C	PDS5
YMR239C	RNT1
YMR242C	RPL20A
YMR009W	ADI1
YMR088C	VBA1
YMR303C	ADH2
YMR316W	DIA1
YML017W	PSP2
YMR104C	YPK2
YMR309C	NIP1
YMR313C	TGL3
YMR028W	TAP42
YMR154C	RIM13
tY(GUA)M1	SUP5
YML016C	PPZ1
YML006C	GIS4
YML109W	ZDS2
YML015C	TAF11
YMR197C	VTI1
YML014W	TRM9
YML106W	URA5
YML025C	YML6
YMR193W	MRPL24
YML052W	SUR7
YML047C	PRM6
YMR174C	PAI3
YMR218C	TRS130
YMR001C	CDC5
YML121W	GTR1
YMR217W	GUA1
YMR298W	LIP1
YML042W	CAT2
YMR287C	DSS1
YMR289W	ABZ2
YML048W	GSF2
YMR250W	GAD1
YMR124W	EPO1
YMR311C	GLC8
YMR322C	SNO4
YML043C	RRN11
YML046W	PRP39
YML004C	GLO1
YMR071C	TVP18
YMR229C	RRP5
YMR063W	RIM9
YMR301C	ATM1
YMR276W	DSK2
YMR002W	MIX17
YML081C-A	ATP18
YML019W	OST6
YMR176W	ECM5
YMR198W	CIK1
YML094W	GIM5
YMR006C	PLB2
tQ(CUG)M	CDC65
YML093W	UTP14
YMR116C	ASC1
YMR151W	YIM2
YML009C	MRPL39
YMR070W	MOT3
YMR219W	ESC1
YMR280C	CAT8
YMR170C	ALD2
YMR123W	PKR1
YMR019W	STB4
YMR165C	PAH1
YMR010W	ANY1
YMR184W	ADD37
YML126C	ERG13
YMR107W	SPG4
YMR043W	MCM1
YMR270C	RRN9
YMR175W	SIP18
YMR035W	IMP2
YMR108W	ILV2
YML111W	BUL2
YMR278W	PRM15
YMR185W	RTP1
YMR258C	ROY1
YMR023C	MSS1
YMR291W	TDA1
YMR041C	ARA2
YMR029C	FAR8
YMR092C	AIP1
YMR138W	CIN4
YMR053C	STB2
YMR220W	ERG8
YML031W	NDC1
YML118W	NGL3
YML120C	NDI1
YMR078C	CTF18
YMR042W	ARG80
YMR251W	GTO3
YMR223W	UBP8
YMR256C	COX7
YMR214W	SCJ1
tP(UGG)M	SUF7
YMR055C	BUB2
YML117W	NAB6
YMR271C	URA10
YML110C	COQ5
YML007W	YAP1
YMR190C	SGS1
YMR225C	MRPL44
YMR264W	CUE1
YMR037C	MSN2
YML024W	RPS17A
YMR030W	RSF1
YMR238W	DFG5
YML061C	PIF1
YMR005W	TAF4
YMR054W	STV1
YML102W	CAC2
YMR194W	RPL36A
YMR164C	MSS11
YMR074C	SDD2
YML065W	ORC1
YMR243C	ZRC1
YMR145C	NDE1
YML071C	COG8
YMR015C	ERG5
YML070W	DAK1
YMR125W	STO1
YMR325W	PAU19
YML072C	TCB3
YML105C	SEC65
YMR069W	NAT4
YMR293C	HER2
YML124C	TUB3
YML029W	USA1
YMR171C	EAR1
YMR188C	MRPS17
YMR269W	TMA23
YMR128W	ECM16
YMR039C	SUB1
YMR230W	RPS10B
YMR267W	PPA2
YMR247C	RKR1
YMR152W	YIM1
YMR251W-A	HOR7
YMR146C	TIF34
YMR228W	MTF1
YMR032W	HOF1
YMR153W	NUP53
YMR056C	AAC1
YMR282C	AEP2
YMR234W	RNH1
YMR323W	ERR3
YMR062C	ARG7
YMR038C	CCS1
YMR049C	ERB1
YML067C	ERV41
YML107C	PML39
YMR231W	PEP5
YMR081C	ISF1
YML051W	GAL80
YMR314W	PRE5
YMR113W	FOL3
YMR263W	SAP30
YML034W	SRC1
YMR131C	RRB1
YMR034C	RCH1
YML103C	NUP188
YMR306W	FKS3
YMR169C	ALD3
YMR186W	HSC82
YML059C	NTE1
YML086C	ALO1
YMR013C	SEC59
YMR127C	SAS2
YMR212C	EFR3
YMR296C	LCB1
YMR101C	SRT1
YMR166C	MME1
YMR061W	RNA14
YMR288W	HSH155
YML116W	ATR1
YML130C	ERO1
YMR273C	ZDS1
YMR292W	GOT1
YMR137C	PSO2
YML076C	WAR1
YMR022W	UBC7
YML062C	MFT1
YML035C	AMD1
YMR173W	DDR48
YMR093W	UTP15
YML036W	CGI121
YMR307W	GAS1
YMR021C	MAC1
YMR135C	GID8
YMR121C	RPL15B
YMR129W	POM152
YML066C	SMA2
YBR293W	VBA2
YBR115C	LYS2
YBR031W	RPL4A
YBL108C-A	PAU9
YBR182C	SMP1
YBL037W	APL3
YBR019C	GAL10
YBR022W	POA1
YBR119W	MUD1
YBL022C	PIM1
YBR243C	ALG7
YBR234C	ARC40
YBR179C	FZO1
YBR247C	ENP1
YBR227C	MCX1
YBR218C	PYC2
YBR244W	GPX2
YBR160W	CDC28
YBL080C	PET112
YBR083W	TEC1
YBR294W	SUL1
YBR091C	TIM12
YBR158W	AMN1
YBR111W-A	SUS1
YBR229C	ROT2
YBR042C	CST26
YBR150C	TBS1
YBR298C	MAL31
YBR143C	SUP45
YBR014C	GRX7
YBR060C	ORC2
YBR180W	DTR1
YBL034C	STU1
YBR212W	NGR1
YBL074C	AAR2
YBL107C	MIX23
YBR097W	VPS15
YBR136W	MEC1
YBR039W	ATP3
YBL089W	AVT5
YBL067C	UBP13
YBR270C	BIT2
YBR087W	RFC5
YBR121C	GRS1
YBR026C	ETR1
YBR177C	EHT1
YBR176W	ECM31
YBR044C	TCM62
YBL068W	PRS4
YBR216C	YBP1
YBR271W	EFM2
YBR084W	MIS1
YBR065C	ECM2
YBR245C	ISW1
YBR085W	AAC3
YBR059C	AKL1
YBR068C	BAP2
YBR041W	FAT1
YBR252W	DUT1
YBL082C	ALG3
YBL002W	HTB2
YBL098W	BNA4
YBR117C	TKL2
YBR214W	SDS24
YBR169C	SSE2
YBR207W	FTH1
YBR155W	CNS1
YBL106C	SRO77
YBR237W	PRP5
YBR193C	MED8
YBR149W	ARA1
YBL063W	KIP1
YBR147W	RTC2
YBR246W	RRT2
YBR002C	RER2
YBR023C	CHS3
YBL088C	TEL1
YBL064C	PRX1
YBL007C	SLA1
YBL093C	ROX3
YBL091C	MAP2
YBR142W	MAK5
YBR047W	FMP23
YBR067C	TIP1
YBR010W	HHT1
YBL054W	TOD6
YBL060W	YEL1
YBR025C	OLA1
YBR040W	FIG1
YBR230C	OM14
YBL027W	RPL19B
YBR261C	TAE1
YBR034C	HMT1
YBR101C	FES1
YBL059C-A	CMC2
YBR255C-A	RCF3
YBL042C	FUI1
YBL039C	URA7
YBR217W	ATG12
YBL003C	HTA2
YBR069C	TAT1
YBR009C	HHF1
YBL038W	MRPL16
YBR081C	SPT7
YBR007C	DSF2
YBR146W	MRPS9
YBR171W	SEC66
YBR135W	CKS1
YBR264C	YPT10
YBR043C	QDR3
YBR131W	CCZ1
YBR233W-A	DAD3
YBR092C	PHO3
YBR126C	TPS1
YBR057C	MUM2
YBR086C	IST2
YBR281C	DUG2
YBL103C	RTG3
YBR159W	IFA38
YBR118W	TEF2
YBL004W	UTP20
YBR163W	EXO5
YBL013W	FMT1
YBR231C	SWC5
YBL066C	SEF1
YBR008C	FLR1
YBL015W	ACH1
YBR038W	CHS2
YBL018C	POP8
YBR253W	SRB6
YBR058C	UBP14
YBL084C	CDC27
YBR077C	SLM4
YBL087C	RPL23A
YBR098W	MMS4
YBR239C	ERT1
YBR168W	PEX32
YBL046W	PSY4
YBR003W	COQ1
YBR215W	HPC2
YBL025W	RRN10
YBR105C	VID24
YBR200W	BEM1
YBR248C	HIS7
YBR145W	ADH5
YBL047C	EDE1
YBL014C	RRN6
YBL092W	RPL32
YBR240C	THI2
YBR251W	MRPS5
YBR199W	KTR4
YBR128C	ATG14
YBR054W	YRO2
YBR072W	HSP26
YBR111C	YSA1
YBL001C	ECM15
YBR110W	ALG1
YBR033W	EDS1
YBR030W	RKM3
YBL076C	ILS1
YBR256C	RIB5
YBR162W-A	YSY6
YBR156C	SLI15
YBR297W	MAL33
YBR189W	RPS9B
YBR011C	IPP1
YBL041W	PRE7
YBR089C-A	NHP6B
YBR296C	PHO89
YBL040C	ERD2
YBR165W	UBS1
YBL026W	LSM2
YBR082C	UBC4
YBR280C	SAF1
YBR061C	TRM7
YBL016W	FUS3
YBR175W	SWD3
YBR029C	CDS1
YBL057C	PTH2
YBR192W	RIM2
YBR302C	COS2
YBR254C	TRS20
YBR204C	LDH1
YBR222C	PCS60
YBR290W	BSD2
YBR162C	TOS1
YBR167C	POP7
YBL033C	RIB1
YBR228W	SLX1
YBR263W	SHM1
YBR250W	SPO23
YBR272C	HSM3
YBR120C	CBP6
YBR084C-A	RPL19A
YBR301W	PAU24
YBR076W	ECM8
YBR210W	ERV15
YBR106W	PHO88
YBR005W	RCR1
YBR153W	RIB7
YBR132C	AGP2
YBR166C	TYR1
YBR161W	CSH1
YBR109C	CMD1
YBR255W	MTC4
YBR205W	KTR3
YBL043W	ECM13
YBR130C	SHE3
YBR122C	MRPL36
YBR295W	PCA1
YBR004C	GPI18
YBR202W	MCM7
YBR001C	NTH2
YBR288C	APM3
YBR282W	MRPL27
YBL072C	RPS8A
YBR103W	SIF2
YBR107C	IML3
YBL024W	NCL1
YBR188C	NTC20
YBL075C	SSA3
YBR102C	EXO84
YBR006W	UGA2
YBL051C	PIN4
YBR196C	PGI1
YBL031W	SHE1
YBR236C	ABD1
YBR276C	PPS1
YBR036C	CSG2
YBR045C	GIP1
YBR291C	CTP1
YBR079C	RPG1
YBR017C	KAP104
YBL023C	MCM2
YBR127C	VMA2
YBR152W	SPP381
YBR035C	PDX3
YBR289W	SNF5
YBL017C	PEP1
YBR157C	ICS2
YBL104C	SEA4
YBR195C	MSI1
YBR233W	PBP2
YBR020W	GAL1
YBR123C	TFC1
YBR221C	PDB1
YBL045C	COR1
YBR154C	RPB5
YBR278W	DPB3
YBR273C	UBX7
YBR048W	RPS11B
YBR104W	YMC2
YBL079W	NUP170
YBR265W	TSC10
YBR249C	ARO4
YBR203W	COS111
YBR170C	NPL4
YBR173C	UMP1
YBR133C	HSL7
YBR275C	RIF1
YBL085W	BOI1
YBL052C	SAS3
YBL009W	ALK2
YBR283C	SSH1
YBR094W	PBY1
YBR258C	SHG1
YBR201W	DER1
YBR070C	ALG14
YBR198C	TAF5
YBL056W	PTC3
YBL099W	ATP1
YBR257W	POP4
YBR126W-A	MEO1
YBL008W	HIR1
YBR181C	RPS6B
YBR052C	RFS1
YBR093C	PHO5
YBR049C	REB1
YBL030C	PET9
YBR141C	BMT2
YBL005W	PDR3
YBR151W	APD1
YBL090W	MRP21
YBL105C	PKC1
YBL102W	SFT2
YBL011W	SCT1
YBR095C	RXT2
YBL048W	RRT1
YBR066C	NRG2
YBR018C	GAL7
YBR194W	AIM4
YBR108W	AIM3
YBR046C	ZTA1
YBR235W	VHC1
YBR274W	CHK1
YBL006C	LDB7
YBR186W	PCH2
YBR185C	MBA1
YBL078C	ATG8
YBR037C	SCO1
YBR015C	MNN2
YBL071W-A	KTI11
YBR269C	SDH8
YBR266C	SLM6
YBR055C	PRP6
YBR088C	POL30
YBL019W	APN2
YBR112C	CYC8
YBR164C	ARL1
YBR148W	YSW1
YBL020W	RFT1
YBR208C	DUR1,2
YBR172C	SMY2
YBL097W	BRN1
YBR050C	REG2
YBR183W	YPC1
YBR213W	MET8
YBL091C-A	SCS22
YBR286W	APE3
YBR268W	MRPL37
YBR058C-A	TSC3
YBL061C	SKT5
YBR267W	REI1
YBR114W	RAD16
YBL032W	HEK2
YBR299W	MAL32
YBR191W	RPL21A
YBR125C	PTC4
YBL069W	AST1
YBR223C	TDP1
YBR187W	GDT1
YBL021C	HAP3
YBL049W	MOH1
YBL035C	POL12
YBL095W	MRX3
YBR073W	RDH54
YBR260C	RGD1
YBR279W	PAF1
YBR211C	AME1
YBR078W	ECM33
YBR028C	YPK3
YBR129C	OPY1
YBL050W	SEC17
YBR080C	SEC18
YBL058W	SHP1
YBL101C	ECM21
YBR140C	IRA1
YBR021W	FUR4
YBR024W	SCO2
YNR017W	TIM23
YNL105W	RRT16
YNR069C	BSC5
YNL306W	MRPS18
YNL288W	CAF40
YNL191W	DUG3
YNL097C	PHO23
YNL137C	NAM9
YNL331C	AAD14
YNL030W	HHF2
YNL297C	MON2
YNL102W	POL1
YNR026C	SEC12
YNL152W	INN1
YNL099C	OCA1
YNL182C	IPI3
YNL180C	RHO5
YNR001C	CIT1
YNL091W	NST1
YNL157W	IGO1
YNL315C	ATP11
YNL221C	POP1
YNR052C	POP2
YNL061W	NOP2
YNL284C	MRPL10
YNL246W	VPS75
YNL121C	TOM70
YNR055C	HOL1
YNL039W	BDP1
YNR036C	MRPS12
YNL304W	YPT11
YNL119W	NCS2
YNL187W	SWT21
YNL310C	ZIM17
YNL277W	MET2
YNL126W	SPC98
YNL210W	MER1
YNR041C	COQ2
YNL301C	RPL18B
YNL263C	YIF1
YNL059C	ARP5
YNL044W	YIP3
YNL026W	SAM50
YNL067W	RPL9B
YNL104C	LEU4
YNL169C	PSD1
YNL268W	LYP1
YNL162W	RPL42A
YNL257C	SIP3
YNL229C	URE2
YNL248C	RPA49
YNR045W	PET494
YNR051C	BRE5
YNL080C	EOS1
YNL145W	MFA2
YNL323W	LEM3
YNL003C	PET8
YNL199C	GCR2
YNL048W	ALG11
YNL072W	RNH201
YNL224C	SQS1
YNR032W	PPG1
YNL206C	RTT106
YNL273W	TOF1
YNL213C	RRG9
YNL055C	POR1
YNR013C	PHO91
YNL269W	BSC4
YNR020C	ATP23
YNL041C	COG6
YNL116W	DMA2
YNL008C	ASI3
YNL309W	STB1
YNR015W	SMM1
YNR075W	COS10
YNL025C	SSN8
YNL313C	EMW1
YNL094W	APP1
YNL001W	DOM34
YNL317W	PFS2
YNL007C	SIS1
YNR039C	ZRG17
YNL052W	COX5A
YNL002C	RLP7
YNL311C	SKP2
YNR007C	ATG3
YNL291C	MID1
YNL087W	TCB2
YNL029C	KTR5
YNR028W	CPR8
YNL009W	IDP3
YNL024C-A	KSH1
YNL334C	SNO2
YNL295W	MRX6
YNL192W	CHS1
YNL149C	PGA2
YNL071W	LAT1
YNL308C	KRI1
YNL239W	LAP3
YNL275W	BOR1
YNL117W	MLS1
YNL086W	SNN1
YNR070W	PDR18
YNR067C	DSE4
YNL305C	BXI1
YNL015W	PBI2
YNL063W	MTQ1
YNL294C	RIM21
YNR046W	TRM112
YNL167C	SKO1
YNL280C	ERG24
YNR002C	ATO2
YNL036W	NCE103
YNL075W	IMP4
YNR058W	BIO3
YNL054W	VAC7
YNR006W	VPS27
YNL261W	ORC5
YNL188W	KAR1
YNL211C	MRX7
YNL201C	PSY2
YNR033W	ABZ1
YNR034W	SOL1
YNL272C	SEC2
YNL245C	CWC25
YNR074C	AIF1
YNL123W	NMA111
YNR016C	ACC1
YNL223W	ATG4
YNR032C-A	HUB1
YNL133C	FYV6
YNL178W	RPS3
YNL065W	AQR1
YNR043W	MVD1
YNL021W	HDA1
YNL124W	NAF1
YNL312W	RFA2
YNL251C	NRD1
YNL299W	TRF5
YNR049C	MSO1
YNL163C	RIA1
YNR073C	MAN2
YNL127W	FAR11
YNL118C	DCP2
YNL189W	SRP1
YNL290W	RFC3
YNL250W	RAD50
YNL314W	DAL82
YNL227C	JJJ1
YNL218W	MGS1
YNL004W	HRB1
YNR023W	SNF12
YNL233W	BNI4
YNL155W	CUZ1
YNL020C	ARK1
YNL076W	MKS1
YNL200C	NNR1
YNL177C	MRPL22
YNL077W	APJ1
YNL293W	MSB3
YNL098C	RAS2
YNR004W	SWM2
YNL049C	SFB2
YNR019W	ARE2
YNL031C	HHT2
YNL214W	PEX17
YNL006W	LST8
YNR030W	ALG12
YNL038W	GPI15
YNL090W	RHO2
YNL151C	RPC31
YNL254C	RTC4
YNR008W	LRO1
YNR038W	DBP6
YNL307C	MCK1
YNL131W	TOM22
YNL265C	IST1
YNL175C	NOP13
YNL042W	BOP3
YNL022C	RCM1
YNL056W	OCA2
YNL329C	PEX6
YNL074C	MLF3
YNL093W	YPT53
YNR047W	FPK1
YNL183C	NPR1
YNL238W	KEX2
YNL154C	YCK2
YNL267W	PIK1
YNL014W	HEF3
YNL078W	NIS1
YNL209W	SSB2
YNL253W	TEX1
YNL173C	MDG1
YNL066W	SUN4
YNL321W	VNX1
YNR054C	ESF2
YNR072W	HXT17
YNR076W	PAU6
YNR031C	SSK2
YNL110C	NOP15
YNL232W	CSL4
YNL262W	POL2
YNL142W	MEP2
YNL129W	NRK1
YNL005C	MRP7
YNL335W	DDI3
YNL240C	NAR1
YNL318C	HXT14
YNL256W	FOL1
YNL012W	SPO1
YNL130C-A	DGR1
YNL107W	YAF9
YNL332W	THI12
YNL023C	FAP1
YNR056C	BIO5
YNL186W	UBP10
YNL153C	GIM3
YNL130C	CPT1
YNL088W	TOP2
YNL216W	RAP1
YNL252C	MRPL17
YNL181W	PBR1
YNL197C	WHI3
YNL064C	YDJ1
YNL202W	SPS19
YNL283C	WSC2
YNL147W	LSM7
YNL286W	CUS2
YNL322C	KRE1
YNL158W	PGA1
YNL168C	FMP41
YNL259C	ATX1
YNR022C	MRPL50
YNL068C	FKH2
YNL037C	IDH1
YNL085W	MKT1
YNL051W	COG5
YNL148C	ALF1
YNL255C	GIS2
YNL070W	TOM7
YNL271C	BNI1
YNR018W	RCF2
YNL327W	EGT2
YNL236W	SIN4
YNL053W	MSG5
YNL281W	HCH1
YNL279W	PRM1
YNL156C	NSG2
YNL260C	LTO1
YNL222W	SSU72
YNR059W	MNT4
YNR044W	AGA1
YNL225C	CNM67
YNL215W	IES2
YNL326C	PFA3
YNR009W	NRM1
YNL292W	PUS4
YNL242W	ATG2
YNR057C	BIO4
tG(UCC)N	SUF6
YNL166C	BNI5
YNL111C	CYB5
YNL069C	RPL16B
YNL128W	TEP1
YNL300W	TOS6
YNR050C	LYS9
YNL138W	SRV2
YNL302C	RPS19B
YNL045W	LAP2
YNL125C	ESBP6
YNL207W	RIO2
YNR011C	PRP2
YNL241C	ZWF1
YNL112W	DBP2
YNL249C	MPA43
YNL270C	ALP1
YNL073W	MSK1
YNL082W	PMS1
YNR034W-A	EGO4
YNL138W-A	YSF3
YNL196C	SLZ1
YNL101W	AVT4
YNR012W	URK1
YNL237W	YTP1
YNL084C	END3
YNL289W	PCL1
YNR053C	NOG2
tP(AGG)N	SUF10
YNL231C	PDR16
YNL230C	ELA1
YNL258C	DSL1
YNL328C	MDJ2
YNL081C	SWS2
YNR037C	RSM19
YNL339C	YRF1-6
YNR060W	FRE4
YNL287W	SEC21
YNL096C	RPS7B
YNL282W	POP3
YNL047C	SLM2
YNL139C	THO2
YNL298W	CLA4
YNL113W	RPC19
YNR003C	RPC34
YNL316C	PHA2
YNL016W	PUB1
YNL330C	RPD3
YNR010W	CSE2
YNL172W	APC1
YNL132W	KRE33
YNR027W	BUD17
YNL083W	SAL1
YNL164C	IBD2
YNL274C	GOR1
YNL176C	TDA7
YNR035C	ARC35
YNL160W	YGP1
YNR024W	MPP6
YNL024C	EFM6
YNL141W	AAH1
YNL204C	SPS18
YNL106C	INP52
YNL161W	CBK1
YNL062C	GCD10
YNL325C	FIG4
YNL032W	SIW14
YNL135C	FPR1
YNL212W	VID27
YNL243W	SLA2
YNL103W	MET4
YNL333W	SNZ2
YNL027W	CRZ1
YNL278W	CAF120
YNL159C	ASI2
YNL220W	ADE12
YNL336W	COS1
YNL264C	PDR17
YNL136W	EAF7
YNL185C	MRPL19
YNL219C	ALG9
YNL079C	TPM1
YNL244C	SUI1
YJL160C	PIR5
YJL204C	RCY1
YJR105W	ADO1
YJR129C	EFM3
YJL139C	YUR1
YJL062W-A	COA3
YJL110C	GZF3
YJR088C	EMC2
YJR046W	TAH11
YJL020C	BBC1
YJL187C	SWE1
YJR131W	MNS1
YJL133W	MRS3
YJR053W	BFA1
YJR044C	VPS55
YJR100C	AIM25
YJR067C	YAE1
YJR130C	STR2
YJR069C	HAM1
YJL186W	MNN5
YJL008C	CCT8
YJL061W	NUP82
YJR040W	GEF1
YJL189W	RPL39
YJR005W	APL1
YJL006C	CTK2
YJR150C	DAN1
YJL103C	GSM1
YJL156C	SSY5
YJL185C	ATG36
YJR138W	IML1
YJL108C	PRM10
YJR049C	UTR1
YJR008W	MHO1
YJR002W	MPP10
YJR145C	RPS4A
YJR048W	CYC1
YJR009C	TDH2
YJL173C	RFA3
YJR014W	TMA22
YJR135W-A	TIM8
YJR045C	SSC1
YJL176C	SWI3
YJL159W	HSP150
YJL030W	MAD2
YJL047C	RTT101
YJL194W	CDC6
YJR108W	ABM1
YJL199C	MBB1
YJL216C	IMA5
YJL011C	RPC17
YJR060W	CBF1
YJR119C	JHD2
YJR092W	BUD4
YJL051W	IRC8
YJL010C	NOP9
YJL084C	ALY2
YJR030C	RBH2
YJL221C	IMA4
YJR140C	HIR3
YJR161C	COS5
YJL136C	RPS21B
YJL146W	IDS2
YJL060W	BNA3
YJL117W	PHO86
YJL149W	DAS1
YJR063W	RPA12
YJL164C	TPK1
YJL223C	PAU1
YJL079C	PRY1
YJL106W	IME2
YJL171C	TOH1
YJL058C	BIT61
YJL172W	CPS1
YJL093C	TOK1
YJR153W	PGU1
YJL179W	PFD1
YJR080C	AIM24
YJL037W	IRC18
YJL104W	PAM16
YJL050W	MTR4
YJL002C	OST1
YJR034W	PET191
YJR019C	TES1
YJR093C	FIP1
YJL201W	ECM25
YJL161W	FMP33
YJR021C	REC107
YJL029C	VPS53
YJR010W	MET3
YJR144W	MGM101
YJL073W	JEM1
YJR094W-A	RPL43B
YJL052W	TDH1
YJR139C	HOM6
YJR158W	HXT16
YJL089W	SIP4
YJR007W	SUI2
YJR065C	ARP3
YJL019W	MPS3
YJR082C	EAF6
YJL181W	RBH1
YJR095W	SFC1
YJR086W	STE18
YJL077C	ICS3
YJR006W	POL31
YJR072C	NPA3
YJL184W	GON7
YJR133W	XPT1
YJR025C	BNA1
YJL095W	BCK1
YJR147W	HMS2
YJL012C	VTC4
YJR121W	ATP2
YJL145W	SFH5
YJL153C	INO1
YJL088W	ARG3
YJR064W	CCT5
YJL137C	GLG2
YJL074C	SMC3
YJL111W	CCT7
YJL158C	CIS3
YJR016C	ILV3
YJR099W	YUH1
YJL208C	NUC1
YJL048C	UBX6
YJL197W	UBP12
YJR074W	MOG1
YJL078C	PRY3
YJL165C	HAL5
YJR117W	STE24
YJR057W	CDC8
YJR160C	MPH3
YJL134W	LCB3
YJL219W	HXT9
YJL081C	ARP4
YJL054W	TIM54
YJR137C	MET5
YJL038C	LOH1
YJL072C	PSF2
YJR152W	DAL5
YJL142C	IRC9
YJL192C	SOP4
YJR001W	AVT1
YJR110W	YMR1
YJL190C	RPS22A
YJL099W	CHS6
YJL090C	DPB11
YJL085W	EXO70
YJR109C	CPA2
YJL167W	ERG20
tM(CAU)J3	IMT3
YJL127C	SPT10
YJR004C	SAG1
YJL036W	SNX4
YJL168C	SET2
YJR036C	HUL4
YJL162C	JJJ2
YJR106W	ECM27
YJR043C	POL32
YJR066W	TOR1
YJL001W	PRE3
YJL212C	OPT1
YJL024C	APS3
YJR125C	ENT3
YJR051W	OSM1
YJR050W	ISY1
YJR136C	TTI2
YJL200C	ACO2
YJL188C	BUD19
YJL170C	ASG7
YJL129C	TRK1
YJR112W	NNF1
YJR103W	URA8
YJL044C	GYP6
YJL157C	FAR1
YJL034W	KAR2
YJL183W	MNN11
YJR031C	GEA1
YJL066C	MPM1
YJR077C	MIR1
YJR010C-A	SPC1
YJR033C	RAV1
YJL112W	MDV1
YJL039C	NUP192
YJL180C	ATP12
YJL147C	MRX5
YJR116W	TDA4
YJL025W	RRN7
YJR062C	NTA1
YJR090C	GRR1
YJR035W	RAD26
YJL174W	KRE9
YJL203W	PRP21
YJL014W	CCT3
YJR075W	HOC1
YJR052W	RAD7
YJR126C	VPS70
tL(UAA)J	SUP51
YJL005W	CYR1
YJL100W	LSB6
YJR076C	CDC11
YJL217W	REE1
YJR059W	PTK2
YJL143W	TIM17
YJL059W	YHC3
YJR078W	BNA2
tM(CAU)J2	EMT3
YJL207C	LAA1
YJL125C	GCD14
YJL198W	PHO90
YJL122W	ALB1
YJR073C	OPI3
YJR143C	PMT4
YJL131C	AIM23
YJL177W	RPL17B
YJR032W	CPR7
YJR151C	DAN4
YJR024C	MDE1
YJL140W	RPB4
YJR068W	RFC2
YJR017C	ESS1
YJR058C	APS2
YJR101W	RSM26
YJL026W	RNR2
YJL096W	MRPL49
tM(CAU)J1	EMT5
tR(CCU)J	HSX1
YJR156C	THI11
YJL063C	MRPL8
YJR159W	SOR1
YJR094C	IME1
tG(GCC)J2	SUF23
YJL101C	GSH1
YJL056C	ZAP1
tY(GUA)J1	SUP7
YJR041C	URB2
YJL080C	SCP160
YJR091C	JSN1
YJR013W	GPI14
YJL222W	VTH2
YJL121C	RPE1
YJL138C	TIF2
YJR047C	ANB1
YJL151C	SNA3
YJL057C	IKS1
YJL130C	URA2
YJL069C	UTP18
YJL091C	GWT1
YJL033W	HCA4
YJR122W	IBA57
