Ensembl_gene_ID	HGNC_symbol
ENSRNOG00000065612	LOC120097299
ENSRNOG00000065401	Trav21-dv12
ENSRNOG00000068082	Mcpt10
ENSRNOG00000068133	LOC120097283
ENSRNOG00000062371	LOC120097013
ENSRNOG00000064804	LOC120097292
ENSRNOG00000068621	LOC108353026
ENSRNOG00000058865	LOC120097259
ENSRNOG00000063595	LOC120093160
ENSRNOG00000053976	LOC120097233
ENSRNOG00000011316	Fam167a
ENSRNOG00000065060	LOC120097274
ENSRNOG00000068304	LOC120097272
ENSRNOG00000046326	Rp1l1
ENSRNOG00000053941	LOC120097215
ENSRNOG00000066682	LOC108348194
ENSRNOG00000070977	RGD1565725
ENSRNOG00000011762	Elf1
ENSRNOG00000057970	LOC120097224
ENSRNOG00000061759	LOC120097246
ENSRNOG00000033109	AC097037.1
ENSRNOG00000063561	LOC120097250
ENSRNOG00000014231	Pnoc
ENSRNOG00000056328	AABR07017227.1
ENSRNOG00000062774	LOC120097244
ENSRNOG00000014282	Cebpe
ENSRNOG00000063652	LOC120097251
ENSRNOG00000067698	LOC120097248
ENSRNOG00000070214	LOC120097258
ENSRNOG00000013317	RGD1565222
ENSRNOG00000069194	Gzmc-ps2
ENSRNOG00000010708	Gata4
ENSRNOG00000039871	RGD1306063
ENSRNOG00000051403	LOC120097219
ENSRNOG00000065194	LOC102548186
ENSRNOG00000071126	LOC120097241
ENSRNOG00000031618	AABR07018028.1
ENSRNOG00000061145	LOC120097231
ENSRNOG00000065498	LOC120097247
ENSRNOG00000054735	LOC120097252
ENSRNOG00000024785	Mcpt4
ENSRNOG00000069641	LOC120097232
ENSRNOG00000018238	Nuggc
ENSRNOG00000065189	LOC102550466
ENSRNOG00000052938	LOC120097278
ENSRNOG00000012046	Prmt5
ENSRNOG00000056766	LOC120097269
ENSRNOG00000056759	LOC120097218
ENSRNOG00000055553	Snora31
ENSRNOG00000061833	Travl-ps1
ENSRNOG00000064305	LOC120097212
ENSRNOG00000059530	LOC120097305
ENSRNOG00000065126	LOC120096981
ENSRNOG00000016414	Slc22a17
ENSRNOG00000070464	LOC120097249
ENSRNOG00000012594	Sugt1
ENSRNOG00000068863	LOC120096906
ENSRNOG00000059767	LOC120097202
ENSRNOG00000055682	LOC120097304
ENSRNOG00000039297	Mrpl52
ENSRNOG00000061838	LOC120097235
ENSRNOG00000059034	LOC120097240
ENSRNOG00000016177	Scara3
ENSRNOG00000068027	LOC120097285
ENSRNOG00000060960	LOC120097288
ENSRNOG00000058061	LOC120097314
ENSRNOG00000054135	LOC120097199
ENSRNOG00000058452	LOC120097197
ENSRNOG00000071028	LOC120097306
ENSRNOG00000011544	Zfp219
ENSRNOG00000070015	Spetex-2G
ENSRNOG00000061641	LOC120097209
ENSRNOG00000014311	Slc7a8
ENSRNOG00000058525	LOC120097261
ENSRNOG00000024504	AABR07017236.1
ENSRNOG00000054577	LOC120097318
ENSRNOG00000070675	Mcpt4l1
ENSRNOG00000033141	AC123280.1
ENSRNOG00000057363	LOC120097255
ENSRNOG00000016460	Clu
ENSRNOG00000066360	LOC120097294
ENSRNOG00000039284	Haus4
ENSRNOG00000062007	LOC120097308
ENSRNOG00000039489	Tmem253
ENSRNOG00000012821	Cnmd
ENSRNOG00000057277	LOC120097303
ENSRNOG00000070972	LOC102547212
ENSRNOG00000057251	LOC120097262
ENSRNOG00000029860	Gzmn
ENSRNOG00000018177	Dhrs2
ENSRNOG00000058584	LOC120097204
ENSRNOG00000063385	LOC102548615
ENSRNOG00000011548	Ebf2
ENSRNOG00000057837	AABR07017236.2
ENSRNOG00000054493	Rpph1
ENSRNOG00000057709	Snord8
ENSRNOG00000013386	Psmb5
ENSRNOG00000019895	Nedd8
ENSRNOG00000055787	Snora84
ENSRNOG00000010479	Mycbp2
ENSRNOG00000016648	Gulo
ENSRNOG00000058479	LOC120097276
ENSRNOG00000013503	Cdh24
ENSRNOG00000060935	LOC120097243
ENSRNOG00000008203	Synpr
ENSRNOG00000054159	LOC120097311
ENSRNOG00000012488	Rab2b
ENSRNOG00000062755	LOC120097031
ENSRNOG00000065567	Gm17606
ENSRNOG00000034535	LOC120097192
ENSRNOG00000061269	LOC120097203
ENSRNOG00000020216	Gmpr2
ENSRNOG00000010319	Lcp1
ENSRNOG00000061398	LOC120097291
ENSRNOG00000061120	LOC120097200
ENSRNOG00000058181	LOC120097237
ENSRNOG00000070060	LOC103693717
ENSRNOG00000009449	Trim35
ENSRNOG00000052992	LOC120097287
ENSRNOG00000042029	Efs
ENSRNOG00000059298	LOC120097317
ENSRNOG00000059939	LOC120097280
ENSRNOG00000059627	LOC120097264
ENSRNOG00000057990	LOC120097275
ENSRNOG00000054707	LOC120097301
ENSRNOG00000020189	Tinf2
ENSRNOG00000065267	Spetex-2E
ENSRNOG00000012844	Tox4
ENSRNOG00000056319	LOC120097198
ENSRNOG00000011634	Xkr6
ENSRNOG00000053495	LOC120097221
ENSRNOG00000063907	LOC120097298
ENSRNOG00000053993	LOC120097256
ENSRNOG00000013111	Mettl3
ENSRNOG00000060347	LOC120097302
ENSRNOG00000029659	Spetex-2F
ENSRNOG00000065894	LOC120097271
ENSRNOG00000064422	LOC120097083
ENSRNOG00000062832	LOC120097229
ENSRNOG00000063941	LOC108349347
ENSRNOG00000053120	LOC120097234
ENSRNOG00000039543	Rnase11
ENSRNOG00000063777	LOC120097279
ENSRNOG00000008059	Rnf17
ENSRNOG00000060452	LOC120097289
ENSRNOG00000027839	Ptk2b
ENSRNOG00000054386	LOC120097207
ENSRNOG00000054874	LOC120097273
ENSRNOG00000048980	Gng2
ENSRNOG00000052738	LOC120097205
ENSRNOG00000009034	Tdrd3
ENSRNOG00000053579	LOC120097196
ENSRNOG00000064280	LOC120097290
ENSRNOG00000067130	LOC102554774
ENSRNOG00000061336	LOC120097211
ENSRNOG00000013533	Acin1
ENSRNOG00000065715	LOC120097239
ENSRNOG00000062908	LOC120097238
ENSRNOG00000027383	Sntn
ENSRNOG00000056821	LOC120097245
ENSRNOG00000069197	LOC108352875
ENSRNOG00000057947	LOC120097263
ENSRNOG00000069162	LOC108352885
ENSRNOG00000028810	Gzmf
ENSRNOG00000015308	Pbk
ENSRNOG00000055587	Metazoa_SRP
ENSRNOG00000035605	Mir20a
ENSRNOG00000035645	Mir18a
ENSRNOG00000063635	Or2t6
ENSRNOG00000040381	Mir759
ENSRNOG00000010798	Blk
ENSRNOG00000011809	Rpgrip1
ENSRNOG00000045973	Gzmbl2
ENSRNOG00000062795	LOC102553493
ENSRNOG00000009814	Serpine3
ENSRNOG00000059279	AABR07018048.2
ENSRNOG00000029146	C15h14orf119
ENSRNOG00000020563	Cma1
ENSRNOG00000012402	C15h8orf74
ENSRNOG00000066208	LOC102549099
ENSRNOG00000045641	Gzmc
ENSRNOG00000057827	Cirop
ENSRNOG00000029220	Zmym5
ENSRNOG00000061157	AABR07017999.1
ENSRNOG00000008986	Diaph3
ENSRNOG00000014904	Ppp1r3e
ENSRNOG00000069819	LOC108352947
ENSRNOG00000009873	Ints6
ENSRNOG00000018825	Dcaf11
ENSRNOG00000031100	Klhl1
ENSRNOG00000008570	Cadps
ENSRNOG00000025757	Myh6
ENSRNOG00000065640	LOC102550064
ENSRNOG00000068573	LOC120097230
ENSRNOG00000064476	LOC120097228
ENSRNOG00000059188	LOC120097310
ENSRNOG00000022597	Cenpj
ENSRNOG00000055101	LOC120097242
ENSRNOG00000060835	LOC120097286
ENSRNOG00000056306	LOC120097254
ENSRNOG00000069532	LOC120097281
ENSRNOG00000054766	LOC120097257
ENSRNOG00000010042	Wdfy2
ENSRNOG00000015732	Bcl2l2
ENSRNOG00000055932	LOC120097226
ENSRNOG00000051622	LOC120097193
ENSRNOG00000008814	Setl1
ENSRNOG00000054041	LOC120097214
ENSRNOG00000052692	LOC120097227
ENSRNOG00000063774	LOC120097220
ENSRNOG00000031449	Spertl
ENSRNOG00000042195	Pabpn1
ENSRNOG00000017424	Chrna2
ENSRNOG00000053065	LOC120097210
ENSRNOG00000052683	LOC120097297
ENSRNOG00000064523	LOC120097296
ENSRNOG00000067145	LOC120097300
ENSRNOG00000011953	Supt16h
ENSRNOG00000008834	Dach1
ENSRNOG00000059046	LOC120097307
ENSRNOG00000057168	LOC120097253
ENSRNOG00000016983	Myh7
ENSRNOG00000014291	Elp3
ENSRNOG00000069783	LOC120097295
ENSRNOG00000061555	LOC120097201
ENSRNOG00000067671	LOC120097282
ENSRNOG00000051646	LOC120097312
ENSRNOG00000061152	Parp4
ENSRNOG00000061494	LOC120097315
ENSRNOG00000068487	Mzt1
ENSRNOG00000069315	LOC120096935
ENSRNOG00000070994	LOC120097284
ENSRNOG00000056111	LOC120097270
ENSRNOG00000065418	LOC120096939
ENSRNOG00000059855	LOC120097309
ENSRNOG00000063420	LOC120097265
ENSRNOG00000024798	Bora
ENSRNOG00000047005	Kcnk5
ENSRNOG00000025011	Chd8
ENSRNOG00000017286	Ephx2
ENSRNOG00000009125	Dis3
ENSRNOG00000018069	Ngdn
ENSRNOG00000009208	Pibf1
ENSRNOG00000016828	Cmtm5
ENSRNOG00000053494	Mcpt1l1
ENSRNOG00000016804	Il25
ENSRNOG00000011592	Lrp10
ENSRNOG00000020782	Pspc1
ENSRNOG00000053334	Stmn4
ENSRNOG00000018399	Cpne6
ENSRNOG00000011621	LOC100911576
ENSRNOG00000020321	Nop9
ENSRNOG00000025634	Zfhx2
ENSRNOG00000020377	Cideb
ENSRNOG00000018105	Thtpa
ENSRNOG00000020685	Atp12a
ENSRNOG00000060775	Lmo7
ENSRNOG00000025619	Ap1g2
ENSRNOG00000017027	Adam2
ENSRNOG00000062532	Or4e5
ENSRNOG00000025589	Jph4
ENSRNOG00000066413	Or10g1
ENSRNOG00000008989	Cryl1
ENSRNOG00000020136	Tgm1
ENSRNOG00000013968	Comtd1
ENSRNOG00000063163	Or4e2
ENSRNOG00000008785	Klf5
ENSRNOG00000039435	Or4e1
ENSRNOG00000066673	Rnf212b
ENSRNOG00000062840	Trav2
ENSRNOG00000013089	Kif13b
ENSRNOG00000060662	Pou4f1
ENSRNOG00000022116	Gjb6
ENSRNOG00000010947	Mmp14
ENSRNOG00000014887	Homez
ENSRNOG00000020503	Cbln3
ENSRNOG00000009431	Tbc1d4
ENSRNOG00000032148	RGD1565170
ENSRNOG00000020506	Khnyn
ENSRNOG00000019019	Fitm1
ENSRNOG00000054269	Trav6-2
ENSRNOG00000018528	Nrl
ENSRNOG00000009090	Dad1
ENSRNOG00000020544	Sdr39u1
ENSRNOG00000038012	Commd6
ENSRNOG00000030483	Rabggta
ENSRNOG00000009244	Abhd4
ENSRNOG00000013101	Pcdh8
ENSRNOG00000013326	Hmbox1
ENSRNOG00000068252	Or6e1
ENSRNOG00000066973	Kctd12
ENSRNOG00000070770	Or10g1b
ENSRNOG00000019840	Mdp1
ENSRNOG00000011168	Micu2
ENSRNOG00000009713	Oxa1l
ENSRNOG00000053522	LOC691850
ENSRNOG00000013505	Vdac2
ENSRNOG00000008847	Gja3
ENSRNOG00000010296	Slc7a7
ENSRNOG00000018536	Pck2
ENSRNOG00000049099	AABR07017250.1
ENSRNOG00000008855	Gjb2
ENSRNOG00000012791	Ajuba
ENSRNOG00000018239	Dhrs4
ENSRNOG00000009145	Klf12
ENSRNOG00000050968	Ptger2
ENSRNOG00000024509	Trim52
ENSRNOG00000013459	Ints9
ENSRNOG00000005857	Lrrc3b
ENSRNOG00000025518	Carmil3
ENSRNOG00000008734	Zmym2
ENSRNOG00000070074	Trav12-3
ENSRNOG00000010137	Xpo4
ENSRNOG00000009836	Rbm26
ENSRNOG00000007895	Pdhb
ENSRNOG00000011158	Ppp2r2a
ENSRNOG00000021712	Rcbtb1
ENSRNOG00000069095	LOC290428
ENSRNOG00000020401	Adcy4
ENSRNOG00000061275	LOC108353015
ENSRNOG00000055238	AABR07017639.2
ENSRNOG00000009690	Obi1
ENSRNOG00000024022	Ndfip2
ENSRNOG00000010997	Ednrb
ENSRNOG00000064184	Phf11b
ENSRNOG00000020264	Dhrs1
ENSRNOG00000013581	Extl3
ENSRNOG00000009649	Slitrk5
ENSRNOG00000022337	Slitrk6
ENSRNOG00000009470	Flnb
ENSRNOG00000009209	Slitrk1
ENSRNOG00000047211	Fzd3
ENSRNOG00000053891	Phf11
ENSRNOG00000054569	AABR07017745.3
ENSRNOG00000009530	Uchl3
ENSRNOG00000071105	Gpc5
ENSRNOG00000020465	Ripk3
ENSRNOG00000009625	Dpysl2
ENSRNOG00000063247	LOC100363055
ENSRNOG00000010058	Spry2
ENSRNOG00000030018	Gzmc
ENSRNOG00000049583	AABR07017733.1
ENSRNOG00000020482	Nfatc4
ENSRNOG00000010085	Cldn10
ENSRNOG00000011471	Fgf9
ENSRNOG00000009919	Acod1
ENSRNOG00000042267	RGD1564324
ENSRNOG00000013623	Amer2
ENSRNOG00000009694	Bmp4
ENSRNOG00000014003	Fbxo16
ENSRNOG00000009766	Gpr180
ENSRNOG00000038068	Pcdh9
ENSRNOG00000014191	Zfp395
ENSRNOG00000019246	Psme2
ENSRNOG00000038917	RGD1563302
ENSRNOG00000012521	Shisa2
ENSRNOG00000009815	Pnma2
ENSRNOG00000064694	Sap18-ps1
ENSRNOG00000007206	Cfap20dc
ENSRNOG00000019438	Rnf31
ENSRNOG00000042156	AABR07017874.1
ENSRNOG00000012644	Nup58
ENSRNOG00000064939	Fhit
ENSRNOG00000011646	Rem2
ENSRNOG00000024237	Scel
ENSRNOG00000025302	Cdca2
ENSRNOG00000005883	Nek10
ENSRNOG00000005869	Tcea1l1
ENSRNOG00000021847	Ska3
ENSRNOG00000019478	Irf9
ENSRNOG00000062588	Mrpl57
ENSRNOG00000010064	Abcc4
ENSRNOG00000066847	Gnrh1
ENSRNOG00000048431	Nynrin
ENSRNOG00000011024	Zdhhc20
ENSRNOG00000062279	AABR07019209.2
ENSRNOG00000019041	Psme1
ENSRNOG00000059334	Fbxl3
ENSRNOG00000027012	Usp54
ENSRNOG00000012951	Kctd9
ENSRNOG00000019162	Emc9
ENSRNOG00000012049	Sox7
ENSRNOG00000013793	C1qtnf9
ENSRNOG00000049919	LOC691670
ENSRNOG00000007320	Fam3d
ENSRNOG00000046301	LOC100361261
ENSRNOG00000009820	Bnip3l
ENSRNOG00000019503	Rec8
ENSRNOG00000047258	Prss55
ENSRNOG00000047637	Prss51
ENSRNOG00000019553	Ipo4
ENSRNOG00000047632	Prss52
ENSRNOG00000005957	Slc4a7
ENSRNOG00000019710	Tm9sf1
ENSRNOG00000012440	Msra
ENSRNOG00000019789	Tssk4
ENSRNOG00000008053	Atp8a2
ENSRNOG00000020647	Ctsg
ENSRNOG00000021910	Nkx2-6
ENSRNOG00000031792	Mcpt1l4
ENSRNOG00000009522	Adra1a
ENSRNOG00000014054	Adam7
ENSRNOG00000069510	LOC120096938
ENSRNOG00000063482	Mcpt9
ENSRNOG00000008664	AC127920.1
ENSRNOG00000046660	Gpc6
ENSRNOG00000033261	Fam107a
ENSRNOG00000009661	Tgds
ENSRNOG00000008671	Dct
ENSRNOG00000024703	Dock5
ENSRNOG00000058057	AABR07019403.1
ENSRNOG00000054782	Ppp3cb
ENSRNOG00000056343	Lats2
ENSRNOG00000012918	Mtmr6
ENSRNOG00000010352	Dnajc3
ENSRNOG00000024125	Slain1
ENSRNOG00000014398	Scara5
ENSRNOG00000013707	Spata13
ENSRNOG00000007378	Acox2
ENSRNOG00000015921	Esco2
ENSRNOG00000015939	Ccdc25
ENSRNOG00000014659	Ebpl
ENSRNOG00000010737	Mbnl2
ENSRNOG00000007632	Mss51
ENSRNOG00000062980	LOC102550211
ENSRNOG00000014509	Sacs
ENSRNOG00000017828	Egr3
ENSRNOG00000068885	LOC120093102
ENSRNOG00000066964	LOC120093102
ENSRNOG00000064732	LOC120096939
ENSRNOG00000040007	LOC103693798
ENSRNOG00000031535	Ptgdr
ENSRNOG00000042281	AABR07018124.1
ENSRNOG00000066375	LOC100363427
ENSRNOG00000051564	Rap2a
ENSRNOG00000014518	Adam28
ENSRNOG00000037884	Oxgr1
ENSRNOG00000037886	Hs6st3
ENSRNOG00000009278	Ift88
ENSRNOG00000009481	Ddhd1
ENSRNOG00000010555	Phyhip
ENSRNOG00000014603	Sgcg
ENSRNOG00000031720	AABR07018269.1
ENSRNOG00000000340	Rtraf
ENSRNOG00000009849	Eef1akmt1
ENSRNOG00000050211	Wdr82-ps3
ENSRNOG00000010311	Dzip1
ENSRNOG00000017373	Rhobtb2
ENSRNOG00000014653	Arl11
ENSRNOG00000015095	Spryd7
ENSRNOG00000000341	Nid2
ENSRNOG00000012912	Fgf17
ENSRNOG00000013876	Mipep
ENSRNOG00000026247	Pebp4
ENSRNOG00000069977	LOC498465
ENSRNOG00000009871	Piwil2
ENSRNOG00000014265	Tnfrsf19
ENSRNOG00000063660	Rpp14
ENSRNOG00000039829	Rpp14
ENSRNOG00000011611	Mapk1ip1l
ENSRNOG00000011598	Slc15a1
ENSRNOG00000011427	Hr
ENSRNOG00000008794	Ube2e1
ENSRNOG00000021680	Setdb2
ENSRNOG00000009102	Fermt2
ENSRNOG00000014358	Zic5
ENSRNOG00000004516	Itgbl1
ENSRNOG00000008565	Nkiras1
ENSRNOG00000009288	Fgf14
ENSRNOG00000008140	Rpl15
ENSRNOG00000012751	Tm9sf2
ENSRNOG00000069746	LOC108348241
ENSRNOG00000013835	Timm8a2
ENSRNOG00000011831	Nudt18
ENSRNOG00000014075	Clybl
ENSRNOG00000011603	Cab39l
ENSRNOG00000012014	Fhip2b
ENSRNOG00000009419	Ptprg
ENSRNOG00000038762	Defb42
ENSRNOG00000030724	Adamdec1
ENSRNOG00000011203	Farp1
ENSRNOG00000010028	Polr3d
ENSRNOG00000012209	Cdadc1
ENSRNOG00000011511	Stk24
ENSRNOG00000011177	Sftpc
ENSRNOG00000011323	Lgi3
ENSRNOG00000014945	Kpna3
ENSRNOG00000010890	Bmp1
ENSRNOG00000065026	LOC120096940
ENSRNOG00000068183	Socs4
ENSRNOG00000015075	Stc1
ENSRNOG00000032690	Ube2e2
ENSRNOG00000015477	Nkx3-1
ENSRNOG00000011373	Reep4
ENSRNOG00000009181	Dleu7
ENSRNOG00000007203	Psmc6
ENSRNOG00000009192	Rnaseh2b
ENSRNOG00000038483	Tnfrsf10b
ENSRNOG00000007956	Styx
ENSRNOG00000009440	Gucy1b2
ENSRNOG00000057042	Pcca
ENSRNOG00000009832	Slc39a14
ENSRNOG00000009802	Fam124a
ENSRNOG00000008641	Gnpnat1
ENSRNOG00000038759	Defb43
ENSRNOG00000038758	Defb30
ENSRNOG00000006334	Txndc16
ENSRNOG00000038757	Defb44
ENSRNOG00000013288	Xpo7
ENSRNOG00000010331	Ctsb
ENSRNOG00000026328	Gpr137c
ENSRNOG00000009785	Cdkn3
ENSRNOG00000021314	Fdft1
ENSRNOG00000013922	Dok2
ENSRNOG00000011342	Tdh
ENSRNOG00000006462	Ero1a
ENSRNOG00000070558	LOC102554746
ENSRNOG00000026616	Ndufb2
ENSRNOG00000013658	Nefl
ENSRNOG00000009811	Cnih1
ENSRNOG00000013916	Nefm
ENSRNOG00000027040	Ggact
ENSRNOG00000010721	Dlgap5
ENSRNOG00000067464	Cysltr2
ENSRNOG00000012363	Peli2
ENSRNOG00000025638	Npm2
ENSRNOG00000014310	Tmtc4
ENSRNOG00000010489	Samd4a
ENSRNOG00000052414	AC123185.2
ENSRNOG00000064068	Gm9195
ENSRNOG00000054879	Zic2
ENSRNOG00000012710	Ubac2
ENSRNOG00000012628	Gpr18
ENSRNOG00000025094	Gpr183
ENSRNOG00000012273	Dmtn
ENSRNOG00000014010	Gfra2
ENSRNOG00000017481	Sucla2
ENSRNOG00000016321	Entpd4
ENSRNOG00000011969	Dock9
ENSRNOG00000016758	Loxl2
ENSRNOG00000016777	R3hcc1
ENSRNOG00000016939	Chmp7
ENSRNOG00000004752	Nalcn
ENSRNOG00000010989	Ipo5
ENSRNOG00000012850	Kat6b
ENSRNOG00000064565	Samd8
ENSRNOG00000060401	LOC108348213
ENSRNOG00000013034	Dusp29
ENSRNOG00000005783	Dlg5
ENSRNOG00000069198	Lrmda
ENSRNOG00000014237	Zfp503
ENSRNOG00000048195	Nudt13
ENSRNOG00000006422	Kcnk16
ENSRNOG00000010516	Plau
ENSRNOG00000040122	Myoz1
ENSRNOG00000014661	Zfp385d
ENSRNOG00000046912	Nr1d2
ENSRNOG00000009274	Fut11
ENSRNOG00000009783	Camk2g
ENSRNOG00000009042	Sec24c
ENSRNOG00000062911	Or2t35
ENSRNOG00000068637	Or2t1
ENSRNOG00000011461	Ap3m1
ENSRNOG00000010765	Vcl
ENSRNOG00000012325	Adk
ENSRNOG00000057755	Ndst2
ENSRNOG00000056617	Zswim8
ENSRNOG00000007136	Anxa7
ENSRNOG00000009297	Chchd1
ENSRNOG00000009206	Fezf2
ENSRNOG00000006143	Ngly1
ENSRNOG00000005985	Kcnma1
ENSRNOG00000005993	Oxsm
ENSRNOG00000008949	Synpo2l
ENSRNOG00000008167	Abhd6
ENSRNOG00000007817	Kctd6
ENSRNOG00000006649	Thrb
ENSRNOG00000007046	Cfap70
ENSRNOG00000006898	Mrps16
ENSRNOG00000006619	Dnajc9
ENSRNOG00000006554	Fam149b1
ENSRNOG00000019232	RGD1311345
ENSRNOG00000018938	Mkx
ENSRNOG00000017820	Nqo2
ENSRNOG00000018853	Slc28a3
ENSRNOG00000042120	RGD1564129
ENSRNOG00000029549	Eci3
ENSRNOG00000068518	LOC102553208
ENSRNOG00000064755	Hist1h2ail1
ENSRNOG00000019519	Idnk
ENSRNOG00000070010	H2ac4
ENSRNOG00000030925	AABR07027925.2
ENSRNOG00000027506	Zp4
ENSRNOG00000063738	LOC103694107
ENSRNOG00000033763	Tex56p
ENSRNOG00000061359	Psme1-ps1
ENSRNOG00000039876	Hnrnpa0
ENSRNOG00000021752	Foxq1
ENSRNOG00000038520	Poted
ENSRNOG00000067437	LOC688682
ENSRNOG00000018685	AABR07028237.1
ENSRNOG00000069521	Fzd8
ENSRNOG00000017558	Tubb2a
ENSRNOG00000066822	Moap1-ps1
ENSRNOG00000019533	Klhl3
ENSRNOG00000018698	Wac
ENSRNOG00000068870	LOC120098025
ENSRNOG00000052320	LOC120097980
ENSRNOG00000017445	Tubb2b
ENSRNOG00000058811	LOC120098047
ENSRNOG00000051428	LOC120097974
ENSRNOG00000038047	Mt1-ps3
ENSRNOG00000060985	LOC120097990
ENSRNOG00000017577	Bphl
ENSRNOG00000058895	LOC120098002
ENSRNOG00000064216	LOC120097742
ENSRNOG00000051566	Metazoa_SRP
ENSRNOG00000038045	Rpl34-ps1
ENSRNOG00000063796	Foxf2
ENSRNOG00000062940	LOC120097978
ENSRNOG00000054187	LOC120098050
ENSRNOG00000062394	LOC120098040
ENSRNOG00000017093	Pxdc1
ENSRNOG00000059499	LOC120097992
ENSRNOG00000065074	LOC120097986
ENSRNOG00000060417	LOC108348617
ENSRNOG00000062867	LOC120098003
ENSRNOG00000063648	LOC120097991
ENSRNOG00000014834	Epc1
ENSRNOG00000067597	LOC120098046
ENSRNOG00000016710	LOC100912261
ENSRNOG00000066957	LOC120098007
ENSRNOG00000052457	LOC120098053
ENSRNOG00000016950	Otud1
ENSRNOG00000012747	Spock1
ENSRNOG00000064317	LOC120098027
ENSRNOG00000005017	RGD1566369
ENSRNOG00000062936	LOC120097971
ENSRNOG00000064580	LOC120098015
ENSRNOG00000059156	LOC120097994
ENSRNOG00000009861	LOC108348601
ENSRNOG00000058199	LOC120098030
ENSRNOG00000055896	LOC120098055
ENSRNOG00000066756	LOC120098026
ENSRNOG00000040101	AABR07026805.2
ENSRNOG00000018113	Anlnl1
ENSRNOG00000051584	RNaseP_nuc
ENSRNOG00000051833	LOC120098006
ENSRNOG00000018489	Or14p1
ENSRNOG00000018407	Gjd4
ENSRNOG00000068264	LOC120098035
ENSRNOG00000057631	LOC120098049
ENSRNOG00000056514	LOC120097998
ENSRNOG00000042026	AABR07026929.1
ENSRNOG00000069244	LOC120098038
ENSRNOG00000019282	Ubqln1
ENSRNOG00000067485	LOC120098012
ENSRNOG00000063067	LOC108348578
ENSRNOG00000051410	AABR07043347.1
ENSRNOG00000056058	LOC120097976
ENSRNOG00000059319	Hax1-ps1
ENSRNOG00000054822	LOC120098044
ENSRNOG00000067621	LOC120097984
ENSRNOG00000053558	LOC120098005
ENSRNOG00000053330	LOC120098042
ENSRNOG00000056440	LOC100911936
ENSRNOG00000049410	Chrm3
ENSRNOG00000019272	Gkap1
ENSRNOG00000068339	LOC120098037
ENSRNOG00000014165	Ssr1
ENSRNOG00000059165	LOC120098043
ENSRNOG00000067481	LOC120097843
ENSRNOG00000061286	LOC120098056
ENSRNOG00000051896	LOC120098051
ENSRNOG00000055595	LOC120098032
ENSRNOG00000016480	Acbd7
ENSRNOG00000062432	LOC120098019
ENSRNOG00000018046	Lgals8
ENSRNOG00000055463	LOC120097987
ENSRNOG00000067975	LOC120098023
ENSRNOG00000056205	LOC120098057
ENSRNOG00000063990	RGD1564786
ENSRNOG00000067009	LOC120098010
ENSRNOG00000055730	AABR07028784.1
ENSRNOG00000057581	LOC120098045
ENSRNOG00000012727	Trpc7
ENSRNOG00000017040	Wrnip1
ENSRNOG00000051874	LOC120098041
ENSRNOG00000057046	LOC120097996
ENSRNOG00000061790	LOC120097993
ENSRNOG00000070020	LOC120097970
ENSRNOG00000064150	LOC102550221
ENSRNOG00000065466	LOC120097982
ENSRNOG00000047594	Heatr1
ENSRNOG00000058085	LOC120097973
ENSRNOG00000035594	Mirlet7d
ENSRNOG00000061070	Irf4
ENSRNOG00000051469	AABR07028874.1
ENSRNOG00000041319	Mir511
ENSRNOG00000035467	Mir23b
ENSRNOG00000035613	Mir7-1
ENSRNOG00000012040	Slc25a48
ENSRNOG00000068467	Mir3542
ENSRNOG00000061748	Mir1896
ENSRNOG00000035568	Mir3074
ENSRNOG00000053995	AABR07027810.4
ENSRNOG00000035538	Mirlet7f-1os
ENSRNOG00000046071	Mir3566
ENSRNOG00000069869	Mir6319-2
ENSRNOG00000063038	RGD1564129
ENSRNOG00000041300	Mir874
ENSRNOG00000056515	LOC103690071
ENSRNOG00000041870	Mir1893
ENSRNOG00000022870	Smad5
ENSRNOG00000035632	Mirlet7a1
ENSRNOG00000016135	Fars2
ENSRNOG00000035576	Mir27b
ENSRNOG00000015888	Larp4b
ENSRNOG00000016410	Prelid1
ENSRNOG00000047970	Lyrm4
ENSRNOG00000016420	Serpinb6b
ENSRNOG00000012216	Tgfbi
ENSRNOG00000022139	Serpinb9d
ENSRNOG00000060680	LOC102547830
ENSRNOG00000012189	Lect2
ENSRNOG00000029273	E2f3
ENSRNOG00000063920	LOC102555109
ENSRNOG00000014670	Zmynd11
ENSRNOG00000065814	LOC108348556
ENSRNOG00000012168	Fbxl21
ENSRNOG00000056376	Dusp22
ENSRNOG00000012131	Il9
ENSRNOG00000064653	LOC120097804
ENSRNOG00000018346	Agtr1a
ENSRNOG00000042749	RGD1562024
ENSRNOG00000011984	Cxcl14
ENSRNOG00000063015	LOC100360522
ENSRNOG00000011947	Tifab
ENSRNOG00000064900	LOC120097853
ENSRNOG00000058596	LOC120097964
ENSRNOG00000065358	LOC120098028
ENSRNOG00000018381	Cdkal1
ENSRNOG00000059042	LOC120097972
ENSRNOG00000066583	LOC120098036
ENSRNOG00000053214	LOC120098008
ENSRNOG00000066256	LOC120098017
ENSRNOG00000017833	Actn2
ENSRNOG00000000133	Txndc15
ENSRNOG00000061758	LOC120098004
ENSRNOG00000070253	LOC120097979
ENSRNOG00000063078	LOC120097985
ENSRNOG00000071061	LOC120097981
ENSRNOG00000017770	Cdc123
ENSRNOG00000059108	LOC120097968
